id,name,platforms,location,country,description,price_min,price_max,rating,review_count,featured,website,email,source,source_ref,verified,verification_method,verified_at
192,Konverso Sas,automationanywhere,,,"Konverso is a leader in Conversational AI Platform. Our platform has been recognized by Industry Analysts such as Everest Group in their 2019 report. Konverso's enterprise-grade conversational AI platform and its prebuilt Virtual Assistants enable world's leading organizations to automate end user support, to accelerate adoption and use of digital apps as well as to increase end user productivity. It combines sophisticated Natural Language Processing, Machine Learning as well as other Cognitive Services. It integrates with Automation Anywhere through Rest API in order to provide end to end automated business process. A growing number of enterprises and large IT Service Providers use our AI-powered Virtual Assistant solution to automate end user support faster while dramatically reducing operational costs.",0,0,0,0,false,,,public_api,,true,api_match,2026-02-26T09:35:11.366Z
193,Kpmg,automationanywhere,,,"KPMG LLP, the audit, tax and advisory firm (www.kpmg.com/us), is the independent U.S. member firm of KPMG International Cooperative (""KPMG International""). KPMG International's independent member firms have 197,000 professionals working in 154 countries. Some or all of the services described herein may not be permissible for KPMG audit clients and their affiliates.",0,0,0,0,false,https://www.kpmg.us/alliances/kpmg-automation-anywhere.html,,public_api,https://www.kpmg.us/alliances/kpmg-automation-anywhere.html,true,api_match,2026-02-26T08:45:51.038Z
194,Kruger,automationanywhere,,,"Kruger Corporation is an exponential company with operations in the United States, Central, South America, and Europe. We innovate for the success of our customers through our business branches: Engineering: we focus on transportation, the environment and energy solutions. Business transformation: we enable the fourth industrial revolution through exponential technologies such as: artificial intelligence, Blockchain, Robotics, Big Data, Internet of Things, and much more. KrugerLabs, our digital Startup accelerator and business innovation consultant. But why do we do it? At Kruger we have passion to change lives trough innovation Kruger, Innovation that inspires.",0,0,0,0,false,https://www.krugercorp.com/en/kruger/,,public_api,https://www.krugercorp.com/en/kruger/,true,api_match,2026-02-26T08:45:51.038Z
195,Kstec,automationanywhere,,,"KSTEC is the solution and technology services leader which specializes in DX, AI, ML. We have been offering consulting, development, managed services and software reselling since our foundation in 1998. One of our unique features is that we cover not only automation but optimization, visualization, data and analytics across industries. KSTEC’s wide range of smart solution services enable our customers to achieve business insights, efficiency and intelligence. www.kstec.co.kr",0,0,0,0,false,http://www.kstec.co.kr,,public_api,http://www.kstec.co.kr,true,api_match,2026-02-26T08:45:51.038Z
196,Kyndi Inc,automationanywhere,,,"Kyndi provides leading artificial intelligence software that helps you answer your hardest questions. KyndiÃ—s AI can analyze all of your longform text in a faster, smarter and more explainable way than any other AI software on the market. Automation Anywhere bots and Kyndi AI can be combined to produce dramatic efficiency and quality gains. Kyndi was named to the CB Insights AI 100, the most promising 100 AI private companies. Customers include F500 pharmaceutical companies and U.S. government agencies. Kyndi is backed by Intel Capital, UL Ventures, Pivot North and other leading investors.",0,0,0,0,false,,,public_api,,true,api_match,2026-02-26T09:35:11.366Z
197,Lateetud,automationanywhere,,,"Lateetud is a global award-winning process automation company. We are a rapidly growing pure-play process automation company with industry-leading capabilities in process reengineering, process assessment, human-in-the-loop automation, and advanced data intake of unstructured data. Our world-class RPA implementation services include: architecture setup, training, governance best practices, and shoulder-to-shoulder automation modeling with your team, along with off-shore development.",0,0,0,0,false,https://www.lateetud.com/,,public_api,https://www.lateetud.com/,true,api_match,2026-02-26T08:45:51.038Z
198,Latentbridge,automationanywhere,,,"LatentBridge is a global intelligent automation firm with a purpose to unlock human potential through accelerated intelligent automation. Our advisory, implementation and managed services propositions incorporate a unique combination of expert, objective advice and an industry-leading Pay-as-you-Go (PAYG) platform. LatentBridgeâ€™s cloud based PAYG platform, ALBAIâ„¢ provides real-time performance and intelligent insights. We leverage RPA and AI tools to assist our clients sail through business cycles, whilst consistently delivering on their mission-critical KPIs - customer experience, speed, productivity and adaptability. We make intelligent automation accessible to every enterprise. For more information, visit",0,0,0,0,false,https://latentbridge.com/,,public_api,https://latentbridge.com/,true,api_match,2026-02-26T08:45:51.038Z
199,Lauren Group,automationanywhere,,,"Lauren Group is a global technology services and automation solutions provider with over 32 years of experience empowering enterprises through innovation, integration, and intelligence. Established in 1992, Lauren serves 1,000+ customers worldwide, supported by a team of 600+ technology specialists dedicated to building secure, scalable, and high-performing digital environments.  As a Platinum Partner with over 8 years of collaboration with Automation Anywhere, Lauren Group has been at the forefront of driving intelligent automation across industries. Through its dedicated Automation Centre of Excellence, Lauren has successfully delivered 500+ processes spanning finance, operations, compliance, and IT - helping organizations enhance productivity, strengthen governance, and realize quantifiable business value.  Combining deep domain expertise with a proven automation methodology, Lauren enables clients to modernize complex business workflows and accelerate digital transformation through end-to-end Automation Anywhere solutions.",0,0,0,0,false,https://www.laurengroup.ai/,,public_api,https://www.laurengroup.ai/,true,api_match,2026-02-26T08:45:51.038Z
200,Logicalis,automationanywhere,,,"Logicalis is an international multi-skilled solution provider with over 4,000 employees worldwide. We provide enablement services to help customers harness digital technology and innovative services to deliver powerful business outcomes. Our customers cross industries and geographical regions including financial services, telecommunications, media and technology, education, healthcare, retail, government, manufacturing and professional services. Our key technology pillars are data center, cloud services, security, network infrastructure, workspace communications and collaboration, and IT operations.",0,0,0,0,false,https://www.logicalis.com/,,public_api,https://www.logicalis.com/,true,api_match,2026-02-26T08:45:51.038Z
201,Ltimindtree,automationanywhere,,,"LTIMindtree is a global technology consulting and digital solutions company that enables enterprises across industries to reimagine business models, accelerate innovation, and maximize growth by harnessing digital technologies. As a digital transformation partner to more than 700 clients, LTIMindtree brings extensive domain and technology expertise to help drive superior competitive differentiation, customer experiences, and business outcomes in a converging world. Powered by 81,000+ talented and entrepreneurial professionals across more than 30 countries, LTIMindtree â€” a Larsen & Toubro Group company â€” combines the industry-acclaimed strengths of erstwhile Larsen and Toubro Infotech and Mindtree in solving the most complex business challenges and delivering transformation at scale.",0,0,0,0,false,https://www.ltimindtree.com/,,public_api,https://www.ltimindtree.com/,true,api_match,2026-02-26T08:45:51.038Z
202,Luce It,automationanywhere,,,"Luce services cover software development, analytics and big data. But what really makes us stand out is our deep knowledge about customer experience.",0,0,0,0,false,http://www.luceit.com/,,public_api,http://www.luceit.com/,true,api_match,2026-02-26T08:45:51.038Z
203,Lydonia Technologies,automationanywhere,,,"Lydonia is a business transformation firm focused on AI Automation. We help organizations reimagine their operations by designing and deploying advanced solutions that drive real business outcomes. Lydonia enables clients to increase revenue, reduce cost, and eliminate risk.",0,0,0,0,false,https://lydonia.ai/,,public_api,https://lydonia.ai/,true,api_match,2026-02-26T08:45:51.038Z
204,Maantic Inc Sunnyvale,automationanywhere,Sunnyvale,CA,"Maantic Inc. is a leading global systems integration company specializing in the implementation of business applications and helping companies in Digital Transformation. Our core practice areas include Robotics, CRM, BPM, Big Data and BI. Maantic provides a specialized range of services customized to meet each client's specific objectives for the delivery of leading-edge solutions and outstanding client service. Maantic is headquartered in Sunnyvale, CA with a nearshore center in Tampa, FL and an offshore development center in Pune, India.",0,0,0,0,false,http://www.maantic.com/,,public_api,http://www.maantic.com/,true,api_match,2026-02-26T08:45:51.038Z
205,Magnoos Information Systems Llc,automationanywhere,,,"MAGNOOS is a leading Software Value Added Reseller and Technology provider operating in the Middle East and Africa region. MAGNOOS enables large private and public organizations to implement state-of-the-art technologies and adopt best business practices that help them conceive innovative business ideas and incorporate them into corporate strategies. MAGNOOS has extensive experience successfully implementing RPA across various domains, with full capabilities and knowledge on how to implement the end-to-end RPA program covers all aspects from Process Discovery, ROI Analysis, Deployment, Support, COE set up, Training, and Acceleration programs to gain the full benefit of implementing Automation Anywhere Success Platform.",0,0,0,0,false,http://magnoos.com/,,public_api,http://magnoos.com/,true,api_match,2026-02-26T08:45:51.038Z
206,Mannai It Solutions Qatar,automationanywhere,,,"Mannai Corporation QPSC is a public company listed on Qatar Exchange with a heritage that dates back to 1950. Mannai IT Solutions (Mannai), one of the foundation pillars of the ICT Division under the Mannai Corporation group, is the turn key IT solution provider of repute, integrating disparate technologies to provide cost effective solutions and support under a Ã—single windowÃ—. This has enabled Mannai Corp. to engage in several of the largest and most lucrative projects across Qatar. Mannai ICT provides end-to-end solutions throughout the whole technology stack. Starting from passive networking, to active networking, over servers & storage to peripheral IT Hardware, integrated IT solutions to customized software applications and end to end digital transformation. Since its foundation more than 30 years ago, Mannai ICT has been working closely with public institutions and private businesses to have a customer base of more than 5,000 entities ranging from blue-chip enterprises to ministries and SME private businesses and to support them in enhancing their IT infrastructure and technological capabilities in line with QatarÃ—s National Vision 2030. Below are some of MannaiÃ—s strong value propositions - 1. ISO 9001,27001 14001 & 18001series Certified Company 2. SAP Gold Certified partner 3. Dell EMC Titanium partner 4. Microsoft Gold Certified partner 5. Veritas Certified Platinum partner 6. VMware Certified Premier Partner 7. OutSystems Certified Partner 8. Forescout Authorized Partner 9. Nutanix Certified Premier partner 10. Barracuda Certified preferred partner 11. Palo Alto Diamond Partner",0,0,0,0,false,https://mannai-ict.com/,,public_api,https://mannai-ict.com/,true,api_match,2026-02-26T08:45:51.038Z
207,Marln Corp,automationanywhere,,,MARLN is comprised of industry experts who provide end-to-end consulting services for your digital transformation projects. Our projects have consistently delivered on key business outcomes for our delighted clients. MARLN is actively building an AI/ML practice with the goal of delivering advanced insights across a variety of disparate data-sources for our clients. We want to deliver advanced technology stacks for your digital transformation initiatives and accelerated SLAs for business-critical insights that are powered by AI. Our partnerships will reflect this advanced technology stack focus.,0,0,0,0,false,http://www.marlncorp.com/,,public_api,http://www.marlncorp.com/,true,api_match,2026-02-26T08:45:51.038Z
208,Master Works,automationanywhere,,,"MasterWorks is Saudi national leading Enabling Digital Transformation and Data Management-based solutions provider, eco-system, platform and services will grant enterprises the necessary insight to maximize efficiency and reinforce scalability. MasterWorks is a regional reference of Digital & Data Management solutions, active for 16 years in the domain, MasterWorks have a presence across the region in Saudi Arabia (Riyadh, Dammam and Jeddah), UAE (Dubai), Egypt (Cairo), and Jordan (Amman). MasterWorks promises customers cutting-edge diversified solutions that give them the essential insight to run efficient operations. Through functional competence and based on a trusting partnership, we provably create permanent success for our clients. We reach this goal in collaboration with our clients, in a professional, target-oriented, and pragmatic Master Works provides world-class Business Intelligence, Data Warehousing, Big Data, Data Integration, Data Quality, Data Governance, Master Data Management, Location Intelligence, Mobile BI and Robotics Process Automation solutions and services- Our services comprise complete solutions, from the development of the data strategy to data full stack implementation into our customers by empowering their businesses to grow faster, minimize costs, and reduce information governance and security risks by improving business insight & efficiencies across industry verticals.",0,0,0,0,false,https://master-works.net/,,public_api,https://master-works.net/,true,api_match,2026-02-26T08:45:51.038Z
209,Mckarthy Labs,automationanywhere,,,"McKarthy Labs helps organisations jump-start their digital transformation journey towards orchestrating a bond between humans, systems and robots, via Robotic Process Automation, Artificial Intelligence and Cognitive Engineering.",0,0,0,0,false,,,public_api,,true,api_match,2026-02-26T09:35:11.366Z
210,Meaningcloud Llc,automationanywhere,,,"MeaningCloud provides Text Analytics (Natural Language Processing, NLP) solutions able to extract accurate insights from any information source. We work in health, finance, media, retail, hospitality, telco, market intelligenceÃ—, developing custom and industry-oriented solutions. Our RPA scenarios: Ã— Insight extraction (semantic relationships between concepts or entities in specific contexts) Ã— Voice of the Customer (Customer Experience, Root causes) from any interaction (contact centers, surveys, email, social media) Ã— Intelligent document automation (contracts, financial reports, claims) Ã— Multilingual helpdesk automation Ã— Text classification and clustering, topic extraction Ã— Social listening (sentiment, opinion, intention, and reputation analysis) We empower our clients with customization tools (custom dictionaries, ontologies, classification, insight models)",0,0,0,0,false,,,public_api,,true,api_match,2026-02-26T09:35:11.366Z
211,Mekkanos Limited,automationanywhere,,,"Driving Your Business Transformation With Intelligent Automation. The world is changing, business is changing, and technology is moving faster than ever before. Mekkanos is here to ensure that your business doesnâ€™t get left behind. Through cutting-edge IT solutions, automation, robotic process automation, and other emerging technologies, weâ€™ll help you transform your business for the future. For additional information, visit",0,0,0,0,false,http://www.mekkanos.com,,public_api,http://www.mekkanos.com,true,api_match,2026-02-26T08:45:51.038Z
212,Metricstream Inc,automationanywhere,,,"MetricStream is the independent market leader in enterprise cloud applications for governance, risk, compliance (GRC), and quality management. MetricStream apps and software solutions improve business performance by strengthening risk management, corporate governance, regulatory compliance, audit management, vendor governance, and quality management for organizations across industries, including banking and financial services, health care, life sciences, energy and utilities, consumer brands, government, technology, and manufacturing. MetricStream is headquartered in Palo Alto, California, with an operations and GRC innovation center in Bengaluru, India, and sales and operations support in 12 other cities globally.",0,0,0,0,false,,,public_api,,true,api_match,2026-02-26T09:35:11.366Z
213,Microsoft,automationanywhere,,,We believe in what people make possible. Our mission is to empower every person and every organization on the planet to achieve more.,0,0,0,0,false,,,public_api,,true,api_match,2026-02-26T09:35:11.366Z
214,Mindfields,automationanywhere,,,"Founded in 2006, Mindfields is a vendor-agnostic Robotic Process Automation and Artificial Intelligence advisory firm, providing strategy services to CXO level executives across verticals on emerging and disruptive technologies.",0,0,0,0,false,https://www.mindfieldsglobal.com/,,public_api,https://www.mindfieldsglobal.com/,true,api_match,2026-02-26T08:45:51.038Z
215,Miracle Software Systems,automationanywhere,,,"Miracle Software Systems is a RPA Implementation Partner and Thought Leader for Process Design and Business Automation for the modern enterprise. Our teams help organizations to automate mundane, repetitive and manual tasks across Finance, HR, IT and other domains. With various models including Augmented Teams, On Demand Bot Development, RPA as a Service and Managed Services we provide our customers with a strategic partnership to establish their Cognitive Process Automation Journey.",0,0,0,0,false,https://www.miraclesoft.com/,,public_api,https://www.miraclesoft.com/,true,api_match,2026-02-26T08:45:51.038Z
216,Mobile Cloud,automationanywhere,,,"Having helped other organisations deliver business benefits through Generative AI and Intelligent Automation - let us help you get there faster.  Our proven methodologies and innovative solutions are designed to accelerate your digital transformation journey. By leveraging our expertise, you can achieve operational efficiency, reduce costs, and enhance customer experiences. Let Mobile Cloud be the catalyst for your success in the rapidly evolving digital landscape.",0,0,0,0,false,https://www.mobile-cloud.co.uk/,,public_api,https://www.mobile-cloud.co.uk/,true,api_match,2026-02-26T08:45:51.038Z
217,Mora Group Spa,automationanywhere,,,"Monjitas 392, Oficina 1601, Bellas Artes, Santiago, Chile (link sends email)",0,0,0,0,false,https://tel:+569-6142-7816,,public_api,https://tel:+569-6142-7816,true,api_match,2026-02-26T08:45:51.038Z
218,Mora Technology Chile,automationanywhere,Chile,,"We are a company based in Chile and Peru, specializing in the information technology sector. We focus on delivering advanced technology solutions leveraging RPA and artificial intelligence. Committed to guiding our clients through the digital transformation journey, our objective is to enhance internal processes, elevate business productivity in key areas, and optimize both internal and external customer experiences.â€",0,0,0,0,false,https://moragroup.cl/,,public_api,https://moragroup.cl/,true,api_match,2026-02-26T08:45:51.038Z
219,Mphasis,automationanywhere,,,"Mphasis (BSE: 526299; NSE: MPHASIS) enables customers to reimagine their digital future by applying a unique formula of integrated cloud and cognitive technology. Mphasis X2C2 f ormula for success (shift anything to cloud and power everything with cognitive), drives five dimensionsÃ— of business value with an integrated consumer-centric Front to Back Digital Transformation, enabling Business Operations and Technology Transformation. Mphasis applies advancements in cognitive and cloud to traditional application and infrastructure services to bring much needed efficiency and cost effectiveness. Mphasis' core reference architectures and tools, combined with domain expertise and hyper specialization are the foundation for building strong relationships with marquee customers.",0,0,0,0,false,https://www.mphasis.com/,,public_api,https://www.mphasis.com/,true,api_match,2026-02-26T08:45:51.038Z
220,Mutually Human,automationanywhere,,,"Mutually Human is a full-service software development and digital transformation consultancy that specializes in custom software and intelligent automation. Our U.S.-based team of technology strategists, designers, engineers and developers crafts powerful, human-friendly software for organizations of all sizes looking to launch new digital products, identify processes ready for automation, or scale existing automation efforts. In short, Mutually Human works with clients to create and implement technology that people want to use, improves business outcomes and empowers organizations to do more with less.",0,0,0,0,false,https://www.mutuallyhuman.com/,,public_api,https://www.mutuallyhuman.com/,true,api_match,2026-02-26T08:45:51.038Z
221,Myinvenio,automationanywhere,,,"With offices in Boston (USA) and Reggio Emilia (Italy), myInvenio was recognized as Cool Vendor in Analytics by Gartner (2016) and as Hot Vendor in BPM' by Aragon Research (2018). myInvenio's product boasts six years of R&D, active collaboration with prestigious academic institutions and the expertise of OT Consulting, myInvenio's consulting group. World class organizations trust myInvenio, the list includes: Fiat Chrysler Automobiles, Intesa San Paolo, CREDEM Bank, Mediolanum Bank, Deloitte, KPMG, Capgemini, Engineering.",0,0,0,0,false,https://www.my-invenio.com/,,public_api,https://www.my-invenio.com/,true,api_match,2026-02-26T08:45:51.038Z
222,Mysoftlabs India,automationanywhere,India,,"MysoftLab is a Global AI & Automation Services Organization, Headquartered in India, serving to clients across Geographies & Industries. Our strength lies in our ability to deliver customized solutions as per client requirements. We believe in keeping upbeat with the current AI Trends. Some of Key India Clients include Maruti, MRF, Titan, HMEL, Pine Labs, Godrej, etc. and some of our Global Clients include JLR, Knorr-Bremse, Yazaki, SANY, etc. Delivering across Geographies entail working 24/7, onsite & virtual, different languages & cultures. Our team knows no barriers & is committed to deliver the Best",0,0,0,0,false,http://www.mysoftlabs.com,,public_api,http://www.mysoftlabs.com,true,api_match,2026-02-26T08:45:51.038Z
223,N Able,automationanywhere,,,"N-Able was founded in 2008 with 13 people and a vision to be radical in using technology and disrupt the business landscape in Sri Lanka, to do better business. Ten years later, with over 200 in our team and 20 million USD in revenue, our goal remains the same: to deliver technology-enabled business outcomes and create unprecedented value for customers and stakeholders. As we take our business into the next decade, we consider Digital Process Automation and Integration as key areas of focus.",0,0,0,0,false,https://www.n-able.biz/,,public_api,https://www.n-able.biz/,true,api_match,2026-02-26T08:45:51.038Z
224,Navigant,automationanywhere,,,"Navigant Consulting, Inc. (NYSE: NCI) is a specialized, global professional services firm that helps clients take control of their future. Navigant's professionals apply deep industry knowledge, substantive technical expertise, and an enterprising approach to help clients build, manage, and/or protect their business interests.",0,0,0,0,false,https://guidehouse.com/,,public_api,https://guidehouse.com/,true,api_match,2026-02-26T08:45:51.038Z
225,Ncs Technologies,automationanywhere,,,"NCS Technologies helps companies maximize the business value they realize - from automating business processes to optimizing customer interactions. We enable established brands to compete more effectively in today's digital world by enhancing the sales, support, service, and back office processes that are critical to satisfying their customers. We optimize direct and indirect touch points across digital, human, and back office channels. For more than 30 years, NCS Technologies has successfully delivered solutions that increase revenue, reduce costs, and improve customer experiences on a constantly evolving landscape of technologies.",0,0,0,0,false,https://www.ncstech.com/,,public_api,https://www.ncstech.com/,true,api_match,2026-02-26T08:45:51.038Z
226,Neoris,automationanywhere,,,"NEORIS is a Digital Accelerator that helps companies move towards the future. We combine deep industry knowledge with the highest technological expertise in the market to create personalized solutions that allow you to overcome your business challenges and generate disruptive growth. We have 20 years of experience as Digital Partners of some of the largest companies in the world. We lead your Digital Transformation with a business-oriented perspective and using the best technical teams available, trained to solve the obstacles of your industry",0,0,0,0,false,https://www.neoris.com/,,public_api,https://www.neoris.com/,true,api_match,2026-02-26T08:45:51.038Z
227,Neotechie,automationanywhere,,,"Neotechie is a specialized Automation Anywhere partner delivering end-to-end automation solutions—from discovery and process assessment to implementation and run management. Neotechie enables organizations to unlock measurable value through Intelligent Automation and AI-led transformation. With deep expertise across the Automation Anywhere platform—including APA, Document Automation, and advanced AI capabilities—Neotechie designs and deploys scalable solutions that streamline healthcare, finance, and operational processes. Its automations reduce manual effort, improve accuracy, and save thousands of work hours each month. Founded with a vision to accelerate business transformation through automation, Neotechie combines strong domain expertise with global delivery capabilities.",0,0,0,0,false,https://neotechie.in,,public_api,https://neotechie.in,true,api_match,2026-02-26T08:45:51.038Z
228,Net Applications Sas,automationanywhere,,,"Net Applications S.A.S. is a strategic partner in digital transformation, with more than 18 years of experience driving efficiency and scalability for leading companies in Colombia and Latin America. Our focus is on the design, implementation, and management of automation and artificial intelligence solutions that optimize critical processes and generate tangible results in productivity, traceability, and control. We have supported organizations in sectors such as healthcare, finance, commerce, government, and logistics, implementing robots that manage everything from reconciliations and invoice validation to medical flows and citizen services. Our competitive advantage lies in our deep understanding of our clients' infrastructure and business processes, which allows us to guarantee agile, secure, and high-impact implementations, maximizing the potential of Automation Anywhere as a leading platform in intelligent automation.",0,0,0,0,false,https://www.netapplications.com.co/,,public_api,https://www.netapplications.com.co/,true,api_match,2026-02-26T08:45:51.038Z
229,Netapplications,automationanywhere,,,"We are a company with more than 15 years of experience in delivering Information Technology solutions. We have developed great potential, guided by experience, to build projects, based on our clients' business, to advance towards technology and finally recommend the best products. We are leaders in Digital Transformation, our experience in Process Automation using RPA is used by large companies, which have the use of the latest generation technologies within their corporate strategy, to improve their productivity, optimize operating costs and retain their customers.",0,0,0,0,false,https://www.netapplications.com.co/,,public_api,https://www.netapplications.com.co/,true,api_match,2026-02-26T08:45:51.038Z
230,Neuralify,automationanywhere,,,"Neuralify accelerates and scales the return on client RPA investments with expert implementation services and first-class training programs. We possess deep, practical expertise deploying Automation Anywhere technology and best practices. Our novel training platform combines hands-on learning, a unique online lab environment and community forums to drive customer enablement and continuous learning.",0,0,0,0,false,http://www.neuralify.com,,public_api,http://www.neuralify.com,true,api_match,2026-02-26T08:45:51.038Z
231,Nine A Business Connect Private Limited,automationanywhere,,,"9A provides efficient technology solutions to solve real word problems of enterprise customers, while encouraging innovation in the space of:AI, RPA, BIG Data, Advance Analytics, BI & IOT.9A helped 100+ Enterprise Customers in Digital Transformation with Immersive Experience spanned across sectors like:Travel, Hospitality, FMCG, Media, Automobile, Retail, BFSI, Logistics, Healthcare, Realty, Education, Manufacturing & Jewelers.9A developed its own Cognitive platform A9AXAA which is powered by AI with built in Machine learning, deep learning, predictive analytics, NLP, voice recognition & data mining capabilities to provide real time insights & decision support. 9A is proud winner of BOTGAMES-2018.",0,0,0,0,false,https://www.9abusiness.com/,,public_api,https://www.9abusiness.com/,true,api_match,2026-02-26T08:45:51.038Z
232,Nirvana Consulting Company,automationanywhere,,,"Nirvana Systems' mission has always been to expand the universe of successful traders. To accomplish this goal, we have merged technology along with our unparalleled understanding of investing to level the playing field for our customers. Along the way, we pioneered many of the advancements in trading software technology.  We were among the first trading companies to deliver Artificial Intelligence and Trading Automation and are recognized as leaders in the field. We held the first Robotic Trading competition,""Robo-Con"", over ten years ago!  Our Chart Pattern Recognition continues to lead the way as the industry standard.",0,0,0,0,false,https://www.nirvanasystems.com/,,public_api,https://www.nirvanasystems.com/,true,api_match,2026-02-26T08:45:51.038Z
233,Node Digital,automationanywhere,,,We are a DC based independent company that integrates best of breed A.I. technologies to accelerate business impact. Node. Digital was started by engineers to solve complex problems and build reliable digital enterprises using advanced A.I. technologies for our customer's mission.,0,0,0,0,false,https://www.node.digital/,,public_api,https://www.node.digital/,true,api_match,2026-02-26T08:45:51.038Z
234,Novatio Solutions,automationanywhere,,,"Novatio brings deep expertise in artificial intelligence consulting, supply chain management and compliance, intelligent process automation, and AI in business process management. We apply a data-driven, iterative approach proven across industries such as government, healthcare, and life sciences. Our hybrid delivery model allows us to scale AI deployments efficiently and cost-effectively, driving faster time to market. Whether solving large-scale automation challenges or ensuring digital governance compliance, Novatio delivers measurable results using AI strategy consulting and AI business solutions tailored to your operational context. We don’t just integrate technology, we shape it around you. With over two decades of domain experience, robust artificial intelligence services, and unmatched proficiency in AI solutions and SAP supply chain solutions, Novatio helps businesses move from process to progress.",0,0,0,0,false,https://novatiosolutions.com/,,public_api,https://novatiosolutions.com/,true,api_match,2026-02-26T08:45:51.038Z
235,Nseit,automationanywhere,,,"NNSEIT Limited., a 100% subsidiary of NSE is a global technology enterprise, focused on delivering excellence in the complex digital environment primarily in the banking, insurance, and capital market ecosystem. NSEIT provides services pertaining to Digital Transformation & Cyber Security, which are built on the three base principles of â€œPassion for Excellenceâ€, â€œCustomer Centricityâ€ and â€œOwnershipâ€. With over 20+ years of expertise across large-scale complex digital implementations for industries like banking, insurance & capital market, we have been recognized as the â€˜Trusted Technology & Knowledge Partnerâ€™ for 150+ customers across India, US, and Middle East.",0,0,0,0,false,https://www.nseit.com/,,public_api,https://www.nseit.com/,true,api_match,2026-02-26T08:45:51.038Z
236,Ntt Data,automationanywhere,,,"NTT Data Corporation is a Japanese system integration company and a partially-owned subsidiary of Nippon Telegraph and Telephone. Japan Telegraph and Telephone Public Corporation, a predecessor of NTT, started Data Communications business in 1967.",0,0,0,0,false,https://www.nttdata.com/global,,public_api,https://www.nttdata.com/global,true,api_match,2026-02-26T08:45:51.038Z
237,Numerify,automationanywhere,,,"Numerify empowers organizations to win through the power of IT business analytics. Global enterprises use the deep insights delivered by NumerifyÃ—s AI-powered advanced analytics to optimize IT costs, drive innovation, and elevate their service experience. One of the ways Numerify helps customers drive down cost and process improvement is by identifying high-value opportunities for automation through solutions like Automation Anywhere. This coupled with the capability to track the overall impact before and after automation makes Numerify a terrific solution for all organizations considering process improvement within the landscape of IT.",0,0,0,0,false,,,public_api,,true,api_match,2026-02-26T09:35:11.366Z
238,Nusummit Technologies Private Limited,automationanywhere,,,"NuSummit is a global technology leader in AI-led digital transformation, specialising in applications, data, analytics, cloud, and cybersecurity. With over 300 clients worldwide, including 22 Fortune 500 companies, NuSummit supports organisations across industries. Our core expertise lies in banking, insurance, and capital markets, where we offer specialised solutions for these sectors.   With over two decades of experience and 3,000+ professionals, we deliver AI-driven, end-to-end solutions that integrate advanced cloud infrastructure and cybersecurity. Certified to top industry standards and backed by a robust partner ecosystem of hyperscale's and niche innovators, NuSummit is a trusted partner for secure, impactful digital innovation.",0,0,0,0,false,https://www.nusummit.com/,,public_api,https://www.nusummit.com/,true,api_match,2026-02-26T08:45:51.038Z
239,Nuummite Consulting,automationanywhere,,,"Nuummite Consulting was founded in 2008 evolving from a local provider of consultancy solutions to a leading regional provider of digital transformation end-to-end solutions, Our presence is regional, and our vision is global as we strive to enable the companies in the region to transform and reshape their operations utilizing our expertise, know-how, and updated solutions. Nuummite Consulting is present in Jordan, UAE, and KSA, and our staff is supported by innovative systems and processes to execute and oversee the digital transformation journey of our partners. For more about Nuummite Consulting visit our website:",0,0,0,0,false,http://www.nuummite.com/,,public_api,http://www.nuummite.com/,true,api_match,2026-02-26T08:45:51.038Z
240,Nuview,automationanywhere,,,"Nuview Analytics is a data analytics consulting firm that helps companies accelerate insights from data. Through both analytics-as-a-service and fractional data science, Nuview works with Fortune 500 enterprises, middle market companies, and high growth startups to make better decisions that drive ROI. By using Automation Anywhere, Nuview is able to help clients tackle one of the hardest challenges in data analytics and data science, getting enough data in a usable form for analysis.",0,0,0,0,false,https://www.nuviewanalytics.com/,,public_api,https://www.nuviewanalytics.com/,true,api_match,2026-02-26T08:45:51.038Z
241,Nuware Tech Corp Iselin,automationanywhere,Iselin,NuWare has been creating business value,"NuWare enables transformation of businesses through services in Process Automation, Cloud, Infrastructure Management, Data Management, Data Sciences and Application Development. We strive towards our clientsÃ— success in todayÃ—s hyper-competitive market by servicing their needs with next-gen technologies - AI/ML, NLP, chatbots, digital and automation tools. Headquartered in Iselin, NJ, NuWare has been creating business value and generating growth opportunities for clients through its network of partners, global resources, highly skilled talent and SMEÃ—s for over 25 years.",0,0,0,0,false,https://www.nuware.com/,,public_api,https://www.nuware.com/,true,api_match,2026-02-26T08:45:51.038Z
242,Ocrolus Inc Nyc,automationanywhere,NYC,Ocrolus is an intelligent automation platform that analyzes financial documents,"Headquartered in NYC, Ocrolus is an intelligent automation platform that analyzes financial documents with over 99% accuracy. By eliminating manual reviews, Ocrolus empowers companies to reinvest human capital and automate processes with industry-leading speed and accuracy. Ocrolus services hundreds of customers in the financial sector and analyzes millions of data points every day. The company has raised over $30 million in venture-capital, backed by Oak HC/FT, FinTech Collective, Bullpen Capital, and QED Investors, among others. www.ocrolus.com",0,0,0,0,false,https://www.ocrolus.com/,,public_api,https://www.ocrolus.com/,true,api_match,2026-02-26T08:45:51.038Z
